time [ms]	Pressure [Hgmm]	illuminance [lux]
21.77 	 73.20 	 55.90
21.80 	 69.90 	 55.20
21.82 	 73.40 	 53.57
21.85 	 70.40 	 55.09
21.88 	 73.50 	 54.62
21.90 	 70.50 	 55.90
21.93 	 73.70 	 55.20
21.95 	 71.10 	 55.32
21.98 	 73.90 	 54.74
22.00 	 71.40 	 54.62
22.02 	 74.30 	 55.20
22.05 	 71.80 	 54.74
22.07 	 74.40 	 56.14
22.10 	 71.90 	 55.90
22.12 	 74.90 	 54.39
22.15 	 72.20 	 55.55
22.18 	 75.10 	 55.09
22.20 	 72.40 	 56.14
22.23 	 75.50 	 55.44
22.25 	 72.30 	 55.20
22.27 	 75.70 	 54.97
22.30 	 72.40 	 55.09
22.32 	 75.90 	 56.02
22.35 	 72.80 	 56.02
22.38 	 76.10 	 56.95
22.40 	 73.20 	 54.97
22.43 	 76.80 	 54.16
22.45 	 73.70 	 55.55
22.48 	 77.20 	 54.86
22.50 	 74.10 	 55.79
22.52 	 77.30 	 54.51
22.55 	 74.20 	 54.62
22.57 	 77.30 	 54.39
22.60 	 74.20 	 54.39
22.62 	 77.30 	 55.32
22.65 	 73.90 	 54.97
22.68 	 77.40 	 56.25
22.70 	 74.40 	 54.51
22.73 	 77.70 	 53.81
22.75 	 74.40 	 55.67
22.77 	 77.90 	 54.74
22.80 	 74.60 	 56.02
22.82 	 77.90 	 54.51
22.85 	 74.50 	 55.09
22.88 	 77.90 	 54.51
22.90 	 74.70 	 55.09
22.93 	 77.70 	 56.25
22.95 	 74.60 	 55.20
22.98 	 78.10 	 56.14
23.00 	 75.00 	 54.27
23.02 	 78.20 	 54.04
23.05 	 74.90 	 56.14
23.07 	 78.30 	 55.44
23.10 	 75.20 	 56.37
23.12 	 78.40 	 55.20
23.15 	 75.70 	 55.32
23.18 	 78.90 	 54.62
23.20 	 76.00 	 54.51
23.23 	 79.10 	 54.97
23.25 	 76.40 	 54.51
23.27 	 79.20 	 55.20
23.30 	 76.50 	 54.39
23.32 	 79.30 	 54.04
23.35 	 76.60 	 56.49
23.38 	 79.10 	 55.55
23.40 	 76.60 	 55.90
23.43 	 79.30 	 54.51
23.45 	 77.00 	 55.09
23.48 	 79.70 	 54.62
23.50 	 77.00 	 54.97
23.52 	 80.20 	 55.79
23.55 	 77.30 	 55.32
23.57 	 80.50 	 55.79
23.60 	 77.30 	 54.39
23.62 	 80.50 	 55.44
23.65 	 77.50 	 56.60
23.68 	 80.70 	 54.97
23.70 	 77.50 	 56.02
23.73 	 80.90 	 54.97
23.75 	 77.60 	 55.32
23.77 	 80.90 	 55.55
23.80 	 77.70 	 56.25
23.82 	 81.30 	 55.90
23.85 	 78.40 	 54.97
23.88 	 81.70 	 55.09
23.90 	 78.10 	 53.69
23.93 	 81.60 	 54.74
23.95 	 78.40 	 55.90
23.98 	 81.50 	 54.62
24.00 	 78.20 	 55.20
24.02 	 81.40 	 54.86
24.05 	 78.10 	 55.32
24.07 	 81.50 	 55.09
24.10 	 79.20 	 55.44
24.12 	 81.50 	 55.55
24.15 	 80.30 	 54.51
24.18 	 81.50 	 54.74
24.20 	 81.70 	 54.04
24.23 	 81.30 	 54.27
24.25 	 82.20 	 55.20
24.27 	 81.20 	 56.02
24.30 	 83.00 	 55.20
24.32 	 81.30 	 55.55
24.35 	 83.70 	 55.09
24.38 	 81.40 	 55.90
24.40 	 84.60 	 56.25
24.43 	 81.60 	 55.90
24.45 	 84.60 	 56.25
24.48 	 81.50 	 55.44
24.50 	 85.00 	 55.90
24.52 	 82.30 	 55.44
24.55 	 85.40 	 54.74
24.57 	 82.90 	 55.55
24.60 	 86.00 	 53.81
24.62 	 82.90 	 54.51
24.65 	 85.50 	 54.04
24.68 	 82.80 	 55.09
24.70 	 85.60 	 55.20
24.73 	 82.70 	 55.32
24.75 	 85.10 	 55.20
24.77 	 82.60 	 54.86
24.80 	 85.60 	 55.55
24.82 	 82.60 	 54.51
24.85 	 85.30 	 54.74
24.88 	 82.70 	 56.02
24.90 	 85.50 	 54.39
24.93 	 82.70 	 54.97
24.95 	 85.30 	 54.51
24.98 	 83.50 	 55.55
25.00 	 85.30 	 55.79
25.02 	 83.80 	 55.20
25.05 	 85.40 	 54.97
25.07 	 84.50 	 54.86
25.10 	 85.70 	 55.32
25.12 	 85.10 	 55.55
25.15 	 86.20 	 56.72
25.18 	 84.20 	 56.37
25.20 	 87.30 	 55.09
25.23 	 84.70 	 56.25
25.25 	 87.20 	 55.79
25.27 	 85.00 	 57.30
25.30 	 88.10 	 56.14
25.32 	 85.70 	 55.79
25.35 	 88.90 	 54.74
25.38 	 85.90 	 54.04
25.40 	 89.00 	 55.09
25.43 	 85.70 	 54.27
25.45 	 89.00 	 55.90
25.48 	 85.80 	 55.79
25.50 	 89.00 	 54.16
25.52 	 85.50 	 55.79
25.55 	 88.70 	 55.32
25.57 	 85.70 	 56.14
25.60 	 88.90 	 55.67
25.62 	 85.80 	 55.55
25.65 	 88.90 	 55.32
25.68 	 86.00 	 54.51
25.70 	 88.60 	 55.44
25.73 	 85.90 	 55.09
25.75 	 88.60 	 56.49
25.77 	 86.70 	 55.55
25.80 	 87.90 	 54.51
25.82 	 88.30 	 55.09
25.85 	 88.40 	 55.44
25.88 	 88.40 	 56.14
25.90 	 88.80 	 55.67
25.93 	 88.80 	 55.79
25.95 	 89.50 	 55.55
25.98 	 88.80 	 55.67
26.00 	 90.40 	 56.95
26.02 	 88.60 	 56.37
26.05 	 91.30 	 57.42
26.07 	 89.00 	 56.84
26.10 	 91.40 	 55.79
26.12 	 89.10 	 57.07
26.15 	 92.10 	 56.25
26.18 	 90.00 	 56.25
26.20 	 93.00 	 54.97
26.23 	 90.00 	 54.62
26.25 	 93.20 	 54.62
26.27 	 89.50 	 54.62
26.30 	 93.00 	 55.44
26.32 	 89.60 	 55.32
26.35 	 92.70 	 56.14
26.38 	 89.30 	 54.74
26.40 	 92.30 	 54.51
26.43 	 89.50 	 56.37
26.45 	 92.50 	 55.44
26.48 	 89.70 	 56.25
26.50 	 92.40 	 55.32
26.52 	 89.60 	 55.32
26.55 	 92.30 	 54.74
26.57 	 89.50 	 54.97
26.60 	 92.00 	 56.14
26.62 	 91.20 	 55.67
26.65 	 91.60 	 56.02
26.68 	 91.70 	 55.55
26.70 	 91.90 	 55.55
26.73 	 92.10 	 55.90
26.75 	 92.10 	 56.60
26.77 	 92.70 	 56.60
26.80 	 92.60 	 56.25
26.82 	 93.20 	 56.02
26.85 	 92.50 	 56.14
26.88 	 94.10 	 56.60
26.90 	 92.20 	 57.19
26.93 	 95.00 	 57.65
26.95 	 93.60 	 56.37
26.98 	 95.20 	 56.37
27.00 	 93.70 	 55.32
27.02 	 95.40 	 55.09
27.05 	 93.50 	 55.90
27.07 	 95.90 	 54.74
27.10 	 92.90 	 55.32
27.12 	 95.30 	 54.51
27.15 	 92.40 	 55.20
27.18 	 94.80 	 56.02
27.20 	 92.70 	 56.37
27.23 	 94.40 	 56.72
27.25 	 94.60 	 55.55
27.27 	 94.70 	 55.09
27.30 	 94.70 	 55.32
27.32 	 95.20 	 55.90
27.35 	 94.50 	 56.49
27.38 	 95.60 	 56.02
27.40 	 94.90 	 55.90
27.43 	 96.10 	 55.79
27.45 	 94.50 	 55.90
27.48 	 97.10 	 56.84
27.50 	 94.30 	 56.84
27.52 	 97.10 	 57.42
27.55 	 94.50 	 56.14
27.57 	 96.70 	 57.07
27.60 	 94.40 	 57.88
27.62 	 96.90 	 56.72
27.65 	 94.10 	 58.12
27.68 	 96.70 	 56.60
27.70 	 95.30 	 56.60
27.73 	 96.90 	 56.37
27.75 	 96.00 	 56.60
27.77 	 97.90 	 55.44
27.80 	 96.00 	 55.55
27.82 	 98.20 	 55.32
27.85 	 95.90 	 54.27
27.88 	 98.40 	 54.97
27.90 	 95.10 	 54.04
27.93 	 98.20 	 55.20
27.95 	 95.00 	 56.95
27.98 	 97.40 	 55.79
28.00 	 97.10 	 55.32
28.02 	 97.20 	 55.79
28.05 	 97.30 	 56.25
28.07 	 97.80 	 56.37
28.10 	 98.00 	 56.25
28.12 	 98.10 	 55.67
28.15 	 98.70 	 55.44
28.18 	 98.20 	 55.55
28.20 	 99.30 	 56.25
28.23 	 97.60 	 57.77
28.25 	 99.80 	 56.14
28.27 	 97.60 	 56.95
28.30 	 100.10 	 55.67
28.32 	 97.40 	 56.95
28.35 	 100.30 	 57.19
28.38 	 97.50 	 57.53
28.40 	 99.70 	 57.30
28.43 	 98.70 	 56.37
28.45 	 99.60 	 56.60
28.48 	 99.30 	 56.37
28.50 	 99.50 	 57.19
28.52 	 99.80 	 57.30
28.55 	 100.20 	 57.42
28.57 	 101.30 	 56.49
28.60 	 100.40 	 55.32
28.62 	 102.70 	 54.86
28.65 	 100.70 	 55.79
28.68 	 103.00 	 55.55
28.70 	 100.50 	 55.44
28.73 	 103.00 	 55.55
28.75 	 99.80 	 54.74
28.77 	 102.50 	 56.14
28.80 	 99.40 	 55.79
28.82 	 102.40 	 56.25
28.85 	 99.40 	 57.07
28.88 	 102.30 	 55.79
28.90 	 99.50 	 56.49
28.93 	 101.80 	 56.14
28.95 	 101.90 	 55.67
28.98 	 101.50 	 56.14
29.00 	 101.40 	 56.14
29.02 	 101.50 	 56.25
29.05 	 101.70 	 55.90
29.07 	 102.00 	 56.49
29.10 	 102.10 	 56.84
29.12 	 102.40 	 57.53
29.15 	 102.40 	 56.84
29.18 	 102.70 	 56.95
29.20 	 103.10 	 57.19
29.23 	 103.20 	 57.30
29.25 	 103.40 	 57.77
29.27 	 103.30 	 57.53
29.30 	 104.20 	 57.19
29.32 	 102.10 	 57.19
29.35 	 105.10 	 57.19
29.38 	 103.40 	 56.95
29.40 	 106.80 	 57.88
29.43 	 104.50 	 55.20
29.45 	 103.60 	 55.79
29.48 	 106.50 	 53.81
29.50 	 103.00 	 55.79
29.52 	 105.40 	 55.55
29.55 	 102.20 	 56.95
29.57 	 104.20 	 56.49
29.60 	 103.90 	 56.02
29.62 	 103.70 	 56.02
29.65 	 103.60 	 55.90
29.68 	 104.00 	 56.72
29.70 	 103.90 	 56.84
29.73 	 104.50 	 56.84
29.75 	 104.90 	 56.49
29.77 	 105.00 	 56.14
29.80 	 105.30 	 56.37
29.82 	 105.40 	 57.19
29.85 	 105.50 	 57.65
29.88 	 105.60 	 56.84
29.90 	 106.10 	 56.60
29.93 	 106.40 	 56.37
29.95 	 105.90 	 56.95
29.98 	 107.00 	 57.30
30.00 	 105.10 	 57.77
30.02 	 107.40 	 58.12
30.05 	 105.20 	 57.88
30.07 	 107.60 	 56.49
30.10 	 105.80 	 57.88
30.12 	 108.90 	 56.02
30.15 	 106.50 	 56.02
30.18 	 109.10 	 54.74
30.20 	 105.40 	 54.74
30.23 	 108.50 	 54.74
30.25 	 105.00 	 55.09
30.27 	 107.70 	 56.37
30.30 	 106.80 	 55.90
30.32 	 106.40 	 56.25
30.35 	 106.50 	 56.25
30.38 	 106.80 	 56.37
30.40 	 106.90 	 56.72
30.43 	 107.20 	 57.07
30.45 	 107.50 	 57.07
30.48 	 107.60 	 56.72
30.50 	 107.60 	 56.49
30.52 	 108.20 	 56.49
30.55 	 108.40 	 56.60
30.57 	 108.50 	 57.42
30.60 	 108.70 	 57.77
30.62 	 108.90 	 56.84
30.65 	 109.00 	 56.84
30.68 	 109.10 	 56.72
30.70 	 109.50 	 57.07
30.73 	 109.40 	 57.53
30.75 	 109.90 	 56.84
30.77 	 109.40 	 57.07
30.80 	 110.80 	 56.72
30.82 	 109.60 	 56.84
30.85 	 112.70 	 56.25
30.88 	 110.30 	 55.20
30.90 	 112.00 	 55.67
30.93 	 109.70 	 54.74
30.95 	 112.10 	 55.55
30.98 	 108.80 	 56.49
31.00 	 111.30 	 56.25
31.02 	 107.70 	 57.30
31.05 	 110.20 	 56.25
31.07 	 110.00 	 55.67
31.10 	 109.70 	 55.44
31.12 	 109.60 	 56.25
31.15 	 110.00 	 56.95
31.18 	 110.00 	 57.19
31.20 	 109.90 	 56.95
31.23 	 110.30 	 56.72
31.25 	 110.30 	 56.49
31.27 	 110.40 	 56.95
31.30 	 110.40 	 57.42
31.32 	 111.00 	 57.42
31.35 	 111.20 	 56.84
31.38 	 110.70 	 56.49
31.40 	 111.40 	 56.37
31.43 	 111.80 	 56.60
31.45 	 111.30 	 57.19
31.48 	 111.90 	 57.53
31.50 	 112.40 	 56.95
31.52 	 112.90 	 56.37
31.55 	 113.70 	 56.14
31.57 	 113.00 	 56.25
31.60 	 115.10 	 54.97
31.62 	 113.20 	 55.90
31.65 	 115.30 	 54.27
31.68 	 112.50 	 55.32
31.70 	 114.80 	 55.32
31.73 	 111.40 	 56.25
31.75 	 114.10 	 56.37
31.77 	 112.20 	 56.25
31.80 	 113.00 	 56.25
31.82 	 112.90 	 55.67
31.85 	 112.60 	 55.67
31.88 	 112.90 	 55.90
31.90 	 112.90 	 56.84
31.93 	 112.90 	 56.60
31.95 	 113.30 	 56.14
31.98 	 113.50 	 56.25
32.00 	 113.50 	 56.14
32.02 	 113.80 	 56.95
32.05 	 114.00 	 57.19
32.08 	 114.10 	 56.95
32.10 	 114.10 	 56.72
32.12 	 114.40 	 56.49
32.15 	 114.60 	 56.14
32.17 	 114.80 	 56.95
32.20 	 115.00 	 57.19
32.23 	 115.30 	 56.60
32.25 	 115.60 	 56.37
32.27 	 116.00 	 56.49
32.30 	 116.90 	 55.90
32.33 	 116.10 	 56.25
32.35 	 118.10 	 55.67
32.38 	 115.50 	 54.97
32.40 	 117.60 	 55.55
32.42 	 114.70 	 54.74
32.45 	 116.60 	 56.14
32.48 	 115.90 	 55.44
32.50 	 115.70 	 56.37
32.52 	 115.80 	 56.49
32.55 	 116.00 	 56.25
32.58 	 115.90 	 55.90
32.60 	 116.30 	 56.14
32.62 	 116.40 	 56.84
32.65 	 116.30 	 57.19
32.67 	 116.60 	 56.60
32.70 	 116.80 	 56.14
32.73 	 116.60 	 56.25
32.75 	 116.90 	 56.49
32.77 	 117.20 	 56.60
32.80 	 117.40 	 56.84
32.83 	 117.40 	 56.72
32.85 	 117.80 	 55.90
32.88 	 117.90 	 56.25
32.90 	 117.90 	 56.60
32.92 	 117.90 	 57.42
32.95 	 118.50 	 57.65
32.98 	 118.70 	 56.72
33.00 	 119.30 	 56.49
33.02 	 119.90 	 55.79
33.05 	 118.70 	 55.09
33.08 	 120.20 	 55.90
33.10 	 118.20 	 55.44
33.12 	 119.90 	 54.97
33.15 	 119.10 	 55.55
33.17 	 119.10 	 55.44
33.20 	 118.80 	 55.90
33.23 	 118.80 	 56.72
33.25 	 118.90 	 56.72
33.27 	 118.90 	 56.37
33.30 	 119.20 	 55.90
33.33 	 119.30 	 56.14
33.35 	 119.50 	 56.49
33.38 	 119.50 	 56.84
33.40 	 119.70 	 57.19
33.42 	 119.80 	 56.37
33.45 	 119.80 	 56.14
33.48 	 119.90 	 56.14
33.50 	 120.20 	 57.42
33.52 	 120.20 	 57.07
33.55 	 120.40 	 56.60
33.58 	 120.50 	 56.60
33.60 	 120.50 	 56.25
33.62 	 120.40 	 56.49
33.65 	 120.70 	 56.72
33.67 	 120.90 	 57.65
33.70 	 121.20 	 57.07
33.73 	 121.60 	 56.49
33.75 	 122.60 	 55.79
33.77 	 122.70 	 55.32
33.80 	 123.10 	 55.32
33.83 	 122.00 	 55.67
33.85 	 122.90 	 55.20
33.88 	 122.50 	 54.97
33.90 	 122.40 	 55.79
33.92 	 122.00 	 55.67
33.95 	 122.20 	 56.37
33.98 	 122.30 	 56.72
34.00 	 122.50 	 56.49
34.02 	 122.40 	 55.44
34.05 	 122.70 	 56.25
34.08 	 122.70 	 56.25
34.10 	 122.70 	 56.84
34.12 	 122.80 	 56.84
34.15 	 122.90 	 56.49
34.17 	 122.80 	 56.25
34.20 	 123.00 	 56.25
34.23 	 123.10 	 56.14
34.25 	 123.10 	 57.42
34.27 	 123.10 	 56.95
34.30 	 123.50 	 56.72
34.33 	 123.40 	 55.90
34.35 	 123.50 	 56.25
34.38 	 123.60 	 56.84
34.40 	 123.80 	 56.84
34.42 	 123.80 	 56.72
34.45 	 123.90 	 56.49
34.48 	 124.00 	 55.79
34.50 	 124.60 	 56.14
34.52 	 125.30 	 56.72
34.55 	 125.70 	 56.49
34.58 	 125.70 	 55.20
34.60 	 125.90 	 55.09
34.62 	 125.50 	 54.74
34.65 	 125.50 	 55.67
34.67 	 125.20 	 56.49
34.70 	 125.30 	 56.25
34.73 	 124.70 	 55.90
34.75 	 125.20 	 55.67
34.77 	 125.20 	 55.44
34.80 	 125.10 	 55.79
34.83 	 125.30 	 56.37
34.85 	 125.50 	 56.84
34.88 	 125.30 	 56.37
34.90 	 125.30 	 55.90
34.92 	 125.40 	 56.02
34.95 	 125.60 	 56.14
34.98 	 125.70 	 56.60
35.00 	 125.60 	 56.37
35.02 	 125.90 	 56.14
35.05 	 125.90 	 56.14
35.08 	 125.70 	 56.14
35.10 	 126.20 	 55.90
35.12 	 126.10 	 56.37
35.15 	 126.30 	 56.60
35.17 	 126.20 	 56.60
35.20 	 126.40 	 56.14
35.23 	 126.50 	 55.67
35.25 	 126.40 	 56.72
35.27 	 126.20 	 56.84
35.30 	 127.00 	 56.72
35.33 	 127.70 	 56.14
35.35 	 127.80 	 55.32
35.38 	 128.10 	 54.74
35.40 	 127.70 	 55.20
35.42 	 127.20 	 56.02
35.45 	 127.30 	 56.25
35.48 	 127.40 	 55.67
35.50 	 127.00 	 56.02
35.52 	 127.00 	 55.44
35.55 	 127.50 	 56.02
35.58 	 127.50 	 56.72
35.60 	 127.60 	 56.49
35.62 	 127.80 	 55.90
35.65 	 127.60 	 55.79
35.67 	 127.70 	 56.02
35.70 	 127.60 	 56.72
35.73 	 127.70 	 56.84
35.75 	 127.70 	 56.60
35.77 	 127.60 	 56.25
35.80 	 127.80 	 55.67
35.83 	 128.00 	 56.02
35.85 	 127.50 	 56.25
35.88 	 127.70 	 56.60
35.90 	 127.80 	 56.14
35.92 	 127.40 	 56.14
35.95 	 127.90 	 56.02
35.98 	 128.10 	 55.90
36.00 	 128.00 	 56.60
36.02 	 127.80 	 56.95
36.05 	 128.10 	 56.60
36.08 	 128.50 	 56.25
36.10 	 129.00 	 55.67
36.12 	 129.50 	 55.79
36.15 	 129.20 	 56.02
36.17 	 129.50 	 56.02
36.20 	 128.90 	 55.44
36.23 	 128.80 	 55.55
36.25 	 128.70 	 55.44
36.27 	 128.90 	 56.02
36.30 	 128.90 	 56.72
36.33 	 128.70 	 56.60
36.35 	 129.20 	 56.25
36.38 	 128.80 	 56.02
36.40 	 128.90 	 55.67
36.42 	 129.10 	 55.79
36.45 	 129.00 	 56.14
36.48 	 129.00 	 56.72
36.50 	 128.80 	 56.49
36.52 	 128.90 	 56.02
36.55 	 128.60 	 56.02
36.58 	 128.70 	 56.14
36.60 	 128.60 	 56.72
36.62 	 128.70 	 56.95
36.65 	 128.80 	 56.49
36.67 	 129.00 	 55.90
36.70 	 129.00 	 55.67
36.73 	 129.20 	 56.25
36.75 	 128.80 	 56.95
36.77 	 129.40 	 56.72
36.80 	 129.40 	 56.25
36.83 	 129.40 	 55.90
36.85 	 129.20 	 55.90
36.88 	 129.70 	 56.72
36.90 	 130.10 	 56.60
36.92 	 130.50 	 56.14
36.95 	 130.60 	 55.44
36.98 	 130.50 	 55.09
37.00 	 129.90 	 54.97
37.02 	 129.80 	 56.14
37.05 	 130.00 	 56.37
37.08 	 129.50 	 56.14
37.10 	 129.60 	 55.79
37.12 	 129.80 	 56.02
37.15 	 129.90 	 56.02
37.17 	 129.70 	 56.37
37.20 	 129.30 	 56.72
37.23 	 129.70 	 56.49
37.25 	 129.90 	 56.02
37.27 	 129.80 	 55.44
37.30 	 129.90 	 56.37
37.33 	 130.20 	 56.60
37.35 	 129.90 	 56.95
37.38 	 129.80 	 56.60
37.40 	 130.00 	 56.25
37.42 	 129.90 	 56.25
37.45 	 129.80 	 56.14
37.48 	 130.20 	 56.84
37.50 	 130.00 	 56.95
37.52 	 130.00 	 56.14
37.55 	 130.20 	 55.90
37.58 	 129.90 	 55.90
37.60 	 130.20 	 56.14
37.62 	 130.00 	 56.60
37.65 	 130.50 	 56.84
37.67 	 130.70 	 56.37
37.70 	 130.80 	 56.02
37.73 	 131.40 	 55.67
37.75 	 131.40 	 56.02
37.77 	 131.20 	 56.49
37.80 	 130.60 	 56.25
37.83 	 130.50 	 55.79
37.85 	 130.40 	 56.02
37.88 	 130.60 	 55.55
37.90 	 130.30 	 56.25
37.92 	 130.70 	 56.72
37.95 	 130.50 	 56.72
37.98 	 130.20 	 56.14
38.00 	 130.70 	 55.79
38.02 	 131.00 	 56.02
38.05 	 130.40 	 56.72
38.08 	 130.70 	 56.95
38.10 	 130.50 	 56.37
38.12 	 130.50 	 56.25
38.15 	 130.50 	 55.67
38.17 	 130.70 	 55.90
38.20 	 130.80 	 56.37
38.23 	 130.70 	 56.95
38.25 	 130.50 	 56.60
38.27 	 130.80 	 56.14
38.30 	 130.80 	 55.90
38.33 	 130.20 	 55.90
38.35 	 130.50 	 56.60
38.38 	 130.80 	 56.95
38.40 	 130.50 	 56.49
38.42 	 130.90 	 56.25
38.45 	 130.70 	 56.02
38.48 	 130.80 	 55.90
38.50 	 131.10 	 56.72
38.52 	 131.20 	 56.95
38.55 	 131.80 	 56.72
38.58 	 131.40 	 55.90
38.60 	 131.40 	 55.55
38.62 	 130.50 	 55.90
38.65 	 131.00 	 56.72
38.67 	 130.80 	 56.14
38.70 	 131.20 	 56.14
38.73 	 131.10 	 55.67
38.75 	 130.90 	 55.67
38.77 	 131.20 	 56.25
38.80 	 130.80 	 56.84
38.83 	 130.90 	 56.60
38.85 	 130.60 	 56.49
38.88 	 130.80 	 56.14
38.90 	 131.00 	 56.25
38.92 	 131.10 	 56.72
38.95 	 131.00 	 56.84
38.98 	 130.90 	 56.72
39.00 	 131.10 	 56.14
39.02 	 130.80 	 56.02
39.05 	 130.70 	 56.25
39.08 	 130.80 	 56.37
39.10 	 130.80 	 57.07
39.12 	 131.00 	 56.95
39.15 	 130.70 	 56.37
39.17 	 130.80 	 56.25
39.20 	 131.00 	 56.25
39.23 	 130.90 	 56.72
39.25 	 131.20 	 56.95
39.27 	 131.70 	 56.37
39.30 	 132.00 	 56.14
39.33 	 131.90 	 55.67
39.35 	 131.50 	 55.79
39.38 	 131.30 	 56.49
39.40 	 131.20 	 56.95
39.42 	 131.10 	 56.60
39.45 	 131.00 	 56.14
39.48 	 131.40 	 55.67
39.50 	 131.30 	 56.49
39.52 	 131.10 	 56.95
39.55 	 131.00 	 56.60
39.58 	 131.30 	 56.49
39.60 	 131.00 	 56.25
39.62 	 131.00 	 56.02
39.65 	 131.20 	 56.25
39.67 	 131.10 	 56.95
39.70 	 131.10 	 57.07
39.73 	 130.70 	 56.72
39.75 	 130.90 	 55.90
39.77 	 131.10 	 55.90
39.80 	 131.50 	 56.60
39.83 	 131.10 	 56.95
39.85 	 131.10 	 56.84
39.88 	 131.10 	 56.49
39.90 	 131.40 	 56.02
39.92 	 131.20 	 55.90
39.95 	 131.10 	 56.37
39.98 	 131.30 	 56.60
40.00 	 131.10 	 57.19
40.02 	 131.40 	 56.37
40.05 	 132.20 	 56.25
40.08 	 132.00 	 56.02
40.10 	 131.80 	 56.14
40.12 	 131.40 	 56.37
40.15 	 131.70 	 56.25
40.17 	 131.60 	 56.25
40.20 	 131.40 	 55.79
40.23 	 131.60 	 55.67
40.25 	 131.60 	 55.90
40.27 	 131.10 	 56.60
40.30 	 131.30 	 56.72
40.33 	 131.70 	 56.25
40.35 	 131.70 	 56.25
40.38 	 131.40 	 56.02
40.40 	 131.60 	 56.72
40.42 	 131.30 	 56.60
40.45 	 131.20 	 56.49
40.48 	 131.40 	 56.49
40.50 	 131.50 	 56.02
40.52 	 131.60 	 56.25
40.55 	 131.30 	 56.72
40.58 	 131.20 	 56.60
40.60 	 131.20 	 56.60
40.62 	 131.10 	 56.49
40.65 	 131.00 	 56.02
40.67 	 131.60 	 55.90
40.70 	 131.30 	 56.95
40.73 	 131.20 	 56.95
40.75 	 131.10 	 56.49
40.77 	 131.40 	 56.14
40.80 	 131.40 	 55.90
40.83 	 131.60 	 56.14
40.85 	 132.30 	 56.84
40.88 	 132.40 	 56.95
40.90 	 132.00 	 56.25
40.92 	 131.80 	 55.79
40.95 	 131.50 	 55.55
40.98 	 131.40 	 56.02
41.00 	 131.40 	 56.60
41.02 	 131.80 	 56.14
41.05 	 131.50 	 55.90
41.08 	 131.20 	 56.02
41.10 	 131.70 	 55.90
41.12 	 131.50 	 56.49
41.15 	 131.60 	 56.95
41.17 	 131.20 	 56.72
41.20 	 131.20 	 56.49
41.23 	 131.60 	 55.90
41.25 	 131.30 	 55.79
41.27 	 131.40 	 55.90
41.30 	 130.90 	 56.84
41.33 	 131.30 	 56.49
41.35 	 131.00 	 56.14
41.38 	 131.50 	 56.25
41.40 	 131.30 	 55.90
41.42 	 131.50 	 56.72
41.45 	 131.20 	 57.42
41.48 	 131.50 	 56.37
41.50 	 131.40 	 56.25
41.52 	 131.20 	 56.02
41.55 	 131.60 	 56.02
41.58 	 131.50 	 56.49
41.60 	 131.40 	 56.95
41.62 	 132.00 	 56.49
41.65 	 132.10 	 56.14
41.67 	 131.50 	 55.67
41.70 	 131.70 	 55.90
41.73 	 131.60 	 56.60
41.75 	 131.60 	 56.72
41.77 	 131.30 	 56.49
41.80 	 131.40 	 55.90
41.83 	 131.50 	 55.67
41.85 	 131.40 	 56.02
41.88 	 131.30 	 56.49
41.90 	 131.30 	 56.72
41.92 	 131.40 	 56.49
41.95 	 131.40 	 56.02
41.98 	 131.40 	 55.90
42.00 	 131.60 	 56.25
42.02 	 131.40 	 56.37
42.05 	 131.10 	 56.84
42.08 	 131.30 	 56.25
42.10 	 131.30 	 56.14
42.12 	 131.20 	 55.90
42.15 	 131.40 	 55.79
42.17 	 131.20 	 56.95
42.20 	 131.20 	 56.37
42.23 	 131.00 	 56.37
42.25 	 131.40 	 56.02
42.27 	 131.50 	 55.90
42.30 	 131.70 	 56.37
42.33 	 132.00 	 56.84
42.35 	 132.20 	 56.37
42.38 	 131.90 	 56.14
42.40 	 131.50 	 55.90
42.42 	 131.40 	 55.79
42.45 	 131.20 	 56.02
42.48 	 131.50 	 56.72
42.50 	 131.30 	 56.25
42.52 	 131.50 	 56.25
42.55 	 131.50 	 55.67
42.58 	 131.20 	 55.67
42.60 	 131.50 	 56.84
42.62 	 131.30 	 56.95
42.65 	 131.20 	 56.37
42.67 	 131.40 	 56.14
42.70 	 131.30 	 55.79
42.73 	 131.50 	 56.02
